"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\Users\rkall\OneDrive\Documents\Personal\HRI Paper\Original\Trustv5.nlogo"
"Sweep_Reliability_x_Transparency"
"02/22/2026 23:56:19:480 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","robot-transparency","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-comm-frequency","collaboration-rate","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization"
"989","85","50","3","3","30","50","70","50","50","2000","95.6347788035733","113","100","93.71598807690425","89.68253968253968","1259","100"
"992","55","70","3","3","30","50","70","50","50","2000","62.76411805986799","85","100","86.97861466977766","73.27586206896551","768","100"
"993","70","70","3","3","30","50","70","50","50","2000","78.30815637765365","97","100","66.66666666666667","78.86178861788618","937","100"
"990","100","50","3","3","30","50","70","50","50","2000","100","118","83.33333333333334","100","100","1126","66.66666666666666"
"991","40","70","3","3","30","50","70","50","50","2000","66.61783080180864","77","100","83.33333333333333","62.096774193548384","1276","100"
"996","40","90","3","3","30","50","70","50","50","2000","49.53474650962442","93","100","79.00994118623258","69.40298507462687","979","100"
"995","100","70","3","3","30","50","70","50","50","2000","100","143","100","77.12164378831045","100","783","100"
"994","85","70","3","3","30","50","70","50","50","2000","95.74868524893623","98","100","85.87577784371082","85.96491228070175","521","100"
"997","55","90","3","3","30","50","70","50","50","2000","93.99624702656558","88","100","100","80","1151","100"
"998","70","90","3","3","30","50","70","50","50","2000","93.25260673247594","107","100","100","88.42975206611571","1024","100"
"999","85","90","3","3","30","50","70","50","50","2000","96.326160158945","110","100","67.7570093457944","89.43089430894308","1076","100"
"1000","100","90","3","3","30","50","70","50","50","2000","100","125","100","74.03533047764118","100","1438","100"
"1001","40","10","3","3","30","50","70","50","50","2000","40.54978190299935","66","83.33333333333334","83.33333333333333","60.550458715596335","1154","100"
"1002","55","10","3","3","30","50","70","50","50","2000","50.0565542688258","71","100","83.33333333333333","62.83185840707964","1128","100"
"1003","70","10","3","3","30","50","70","50","50","2000","78.15198203082447","89","100","83.33333333333333","82.4074074074074","1183","100"
"1004","85","10","3","3","30","50","70","50","50","2000","87.90206781393596","106","100","100","92.17391304347827","1185","100"
"1006","40","30","3","3","30","50","70","50","50","2000","50.56308347581035","87","83.33333333333334","75.23532144216581","68.50393700787401","1067","66.66666666666666"
"1005","100","10","3","3","30","50","70","50","50","2000","100","121","100","66.66666666666667","100","1228","100"
"1007","55","30","3","3","30","50","70","50","50","2000","60.21416111195979","84","83.33333333333334","83.33333333333333","75","906","66.66666666666666"
"1008","70","30","3","3","30","50","70","50","50","2000","78.43931280561407","101","100","73.83665716316325","82.78688524590164","899","100"
"1009","85","30","3","3","30","50","70","50","50","2000","92.27962894400797","117","100","63.0768495314968","90","968","100"
"1010","100","30","3","3","30","50","70","50","50","2000","100","108","100","83.33333333333333","100","828","100"
"1011","40","50","3","3","30","50","70","50","50","2000","48.23819411059569","87","100","100","66.41221374045801","1112","100"
"1012","55","50","3","3","30","50","70","50","50","2000","67.22277919254641","94","100","83.33333333333333","78.99159663865547","1278","100"
"1013","70","50","3","3","30","50","70","50","50","2000","83.77361891440226","102","100","83.33333333333333","85.71428571428571","1339","100"
"1014","85","50","3","3","30","50","70","50","50","2000","97.78370773664886","108","100","71.8390804597788","91.52542372881356","1110","100"
"1015","100","50","3","3","30","50","70","50","50","2000","100","137","100","86.55913978455537","100","978","100"
"1016","40","70","3","3","30","50","70","50","50","2000","59.34008578397894","92","100","65.71716224895415","68.65671641791045","644","100"
"1018","70","70","3","3","30","50","70","50","50","2000","97.62389277449324","97","100","74.74290936122689","87.38738738738738","1153","100"
"1017","55","70","3","3","30","50","70","50","50","2000","77.20043513463644","83","100","66.66666666666667","78.30188679245283","1263","100"
"1020","100","70","3","3","30","50","70","50","50","2000","100","127","100","74.97835497835499","100","1367","100"
"1019","85","70","3","3","30","50","70","50","50","2000","94.18095284188685","126","100","70.41343669250647","94.73684210526315","788","100"
"1021","40","90","3","3","30","50","70","50","50","2000","66.63163625173719","74","100","74.38990294221891","64.91228070175438","1053","100"
"1022","55","90","3","3","30","50","70","50","50","2000","72.58096442077318","96","100","83.33333333333333","70.58823529411765","1085","100"
"1023","70","90","3","3","30","50","70","50","50","2000","86.1142920040378","109","100","66.66666666666667","85.15625","1231","100"
"1025","100","90","3","3","30","50","70","50","50","2000","100","94","100","83.33333333333333","100","1082","100"
"1027","55","10","3","3","30","50","70","50","50","2000","57.76660965678579","101","100","69.3151798250093","82.78688524590164","1032","100"
"1024","85","90","3","3","30","50","70","50","50","2000","91.59456455023182","122","100","50.943396226415096","97.6","1497","100"
"1026","40","10","3","3","30","50","70","50","50","2000","33.28009153519066","61","100","83.33333333333333","57.54716981132076","1241","100"
"1029","85","10","3","3","30","50","70","50","50","2000","85.43102441211867","119","83.33333333333334","70.80200501253148","91.53846153846153","879","66.66666666666666"
"1030","100","10","3","3","30","50","70","50","50","2000","100","112","100","66.66666666666667","100","1588","100"
"1028","70","10","3","3","30","50","70","50","50","2000","73.22087920806888","92","100","66.66666666666667","80.7017543859649","1198","100"
"1031","40","30","3","3","30","50","70","50","50","2000","48.984900299140754","76","100","66.66666666666667","65.51724137931035","992","100"
"1032","55","30","3","3","30","50","70","50","50","2000","68.35858518874595","91","100","53.3984094329796","76.47058823529412","1284","100"
"1033","70","30","3","3","30","50","70","50","50","2000","92.38117729902694","109","100","74.56136323807836","84.49612403100775","717","100"
"1034","85","30","3","3","30","50","70","50","50","2000","95.73154253729804","92","100","50","93.87755102040816","937","100"
"1036","40","50","3","3","30","50","70","50","50","2000","49.33935059651733","63","100","100","64.28571428571429","1114","100"
"1035","100","30","3","3","30","50","70","50","50","2000","100","108","100","50","100","1094","100"
"1038","70","50","3","3","30","50","70","50","50","2000","90.25470295684738","97","100","66.66666666666667","85.08771929824562","1022","100"
"1039","85","50","3","3","30","50","70","50","50","2000","94.06266020008127","105","83.33333333333334","69.25993224932249","88.23529411764706","1050","66.66666666666666"
"1037","55","50","3","3","30","50","70","50","50","2000","60.53448315230283","90","100","66.66666666666667","79.64601769911505","979","100"
"1040","100","50","3","3","30","50","70","50","50","2000","100","125","100","83.33333333333333","100","1128","100"
"1041","40","70","3","3","30","50","70","50","50","2000","56.31351673282881","62","100","57.64155157047048","57.407407407407405","1407","100"
"1042","55","70","3","3","30","50","70","50","50","2000","71.12615237593306","99","100","66.66666666666667","76.15384615384615","800","100"
"1043","70","70","3","3","30","50","70","50","50","2000","86.24172769401973","102","100","73.33599984275382","87.17948717948718","1274","100"
"1045","100","70","3","3","30","50","70","50","50","2000","100","144","100","53.390822953182976","100","727","100"
"1046","40","90","3","3","30","50","70","50","50","2000","59.97908229254633","66","100","66.66666666666667","60.550458715596335","735","100"
"1044","85","70","3","3","30","50","70","50","50","2000","98.67649361360537","105","100","83.33333333333333","89.74358974358975","1113","100"
"1047","55","90","3","3","30","50","70","50","50","2000","98.80583687884887","87","100","83.33333333333333","72.5","1590","100"
"1048","70","90","3","3","30","50","70","50","50","2000","85.04936589724888","100","66.66666666666666","66.66666666666667","81.30081300813008","1034","33.33333333333333"
"1049","85","90","3","3","30","50","70","50","50","2000","94.84402955640469","109","100","75.68752134682059","89.34426229508196","1041","100"
"1050","100","90","3","3","30","50","70","50","50","2000","100","116","100","70.51282051281768","100","887","100"
"1051","40","10","3","3","30","50","70","50","50","2000","39.73304125865298","79","100","89.80632089359862","67.52136752136752","1325","100"
"1053","70","10","3","3","30","50","70","50","50","2000","74.36141907895596","107","100","62.628981157856664","86.99186991869918","812","100"
"1052","55","10","3","3","30","50","70","50","50","2000","60.44337669077959","106","100","83.33333333333333","82.17054263565892","1508","100"
"1054","85","10","3","3","30","50","70","50","50","2000","87.70680618051546","109","100","70.51282051282051","92.37288135593221","1296","100"
"1055","100","10","3","3","30","50","70","50","50","2000","100","109","100","50","100","1509","100"
"1056","40","30","3","3","30","50","70","50","50","2000","45.27257670515866","79","100","83.33333333333333","66.38655462184873","1066","100"
"1058","70","30","3","3","30","50","70","50","50","2000","73.90435605219633","91","100","83.33333333333333","82.72727272727273","824","100"
"1057","55","30","3","3","30","50","70","50","50","2000","62.77122003633118","82","100","66.66666666666667","68.90756302521008","1237","100"
"1059","85","30","3","3","30","50","70","50","50","2000","94.15396724984771","118","100","88.09523809523809","93.65079365079364","1251","100"
"1060","100","30","3","3","30","50","70","50","50","2000","100","103","100","91.1376179547514","100","1238","100"
"1062","55","50","3","3","30","50","70","50","50","2000","56.38507102656903","113","100","54.7369761120973","79.5774647887324","740","100"
"1063","70","50","3","3","30","50","70","50","50","2000","90.08863677803566","94","100","100","80.34188034188034","1095","100"
"1061","40","50","3","3","30","50","70","50","50","2000","52.17057230560393","82","100","63.492063492063494","68.90756302521008","1096","100"
"1064","85","50","3","3","30","50","70","50","50","2000","98.01727639314431","95","100","50","88.78504672897196","1577","100"
"1065","100","50","3","3","30","50","70","50","50","2000","100","115","100","91.15216218460989","100","1136","100"
"1066","40","70","3","3","30","50","70","50","50","2000","52.96573403325789","97","100","66.66666666666667","72.38805970149254","995","100"
"1067","55","70","3","3","30","50","70","50","50","2000","78.60831802807415","98","50","80.48165297137801","78.4","1075","100"
"1068","70","70","3","3","30","50","70","50","50","2000","82.8845392824441","85","100","66.66666666666667","75.89285714285714","1070","100"
"1070","100","70","3","3","30","50","70","50","50","2000","100","103","100","100","100","1214","100"
"1069","85","70","3","3","30","50","70","50","50","2000","92.80881365154569","98","100","50","89.0909090909091","1491","100"
"1073","70","90","3","3","30","50","70","50","50","2000","84.52659982403834","102","83.33333333333334","89.989986656021","84.29752066115702","645","66.66666666666666"
"1071","40","90","3","3","30","50","70","50","50","2000","66.92716916406899","78","100","54.083333333333336","69.02654867256636","1135","100"
"1072","55","90","3","3","30","50","70","50","50","2000","80.73706545852717","86","100","83.33333333333333","72.88135593220339","705","100"
"1074","85","90","3","3","30","50","70","50","50","2000","99.80049999999999","96","100","66.66666666666667","91.42857142857143","1117","100"
"1075","100","90","3","3","30","50","70","50","50","2000","100","125","100","83.33333333333333","100","875","100"
"1077","55","10","3","3","30","50","70","50","50","2000","54.14978232408131","82","100","90.85422587925059","74.54545454545455","767","100"
"1076","40","10","3","3","30","50","70","50","50","2000","40.76743440825611","93","100","65.97222222222221","73.22834645669292","1498","100"
"1078","70","10","3","3","30","50","70","50","50","2000","73.031627273003","99","100","74.07407407420372","83.89830508474576","1274","100"
"1080","100","10","3","3","30","50","70","50","50","2000","100","109","100","55.77342047929727","100","1252","100"
"1081","40","30","3","3","30","50","70","50","50","2000","42.576982060085186","90","100","67.80293577836254","73.77049180327869","960","100"
"1082","55","30","3","3","30","50","70","50","50","2000","61.24214713917146","94","100","74.76772983593749","75.2","869","100"
"1079","85","10","3","3","30","50","70","50","50","2000","89.27869959854608","100","100","74.74927037455066","88.49557522123894","1027","100"
"1084","85","30","3","3","30","50","70","50","50","2000","96.49417034589452","85","100","66.66666666666667","91.39784946236558","1692","100"
"1083","70","30","3","3","30","50","70","50","50","2000","83.49955638513241","103","100","83.33333333333333","84.42622950819673","1123","100"
"1085","100","30","3","3","30","50","70","50","50","2000","100","130","100","66.66666666666667","100","1038","100"
"1086","40","50","3","3","30","50","70","50","50","2000","49.39744561793657","70","100","83.33333333333333","64.81481481481481","1135","100"
"1087","55","50","3","3","30","50","70","50","50","2000","86.7157417108055","109","100","66.66666666666667","82.57575757575758","820","100"
"1089","85","50","3","3","30","50","70","50","50","2000","88.750861756948","124","100","76.27109301874232","91.17647058823529","364","100"
"1090","100","50","3","3","30","50","70","50","50","2000","100","133","100","74.25749479612593","100","1150","100"
"1091","40","70","3","3","30","50","70","50","50","2000","64.99546526352428","77","100","83.33333333333333","65.8119658119658","1304","100"
"1092","55","70","3","3","30","50","70","50","50","2000","69.27831075718768","106","100","61.49672153909514","72.6027397260274","773","100"
"1088","70","50","3","3","30","50","70","50","50","2000","81.71480206825858","90","100","83.33333333333333","78.94736842105263","943","100"
"1093","70","70","3","3","30","50","70","50","50","2000","76.7482314314726","109","100","83.33333333333333","85.15625","1052","100"
"1094","85","70","3","3","30","50","70","50","50","2000","97.3105295499437","106","100","90.81448583694906","93.80530973451327","914","100"
"1096","40","90","3","3","30","50","70","50","50","2000","49.668797404593114","80","100","83.33333333333333","59.70149253731343","846","100"
"1095","100","70","3","3","30","50","70","50","50","2000","100","100","66.66666666666666","83.33333333333333","100","957","100"
"1097","55","90","3","3","30","50","70","50","50","2000","99.18805444217871","82","100","66.66666666666667","71.30434782608695","1595","100"
"1098","70","90","3","3","30","50","70","50","50","2000","81.76657916156137","118","100","63.44584758665445","81.37931034482759","1177","100"
"1099","85","90","3","3","30","50","70","50","50","2000","94.16672789638237","123","100","51.51515151515152","93.18181818181817","1092","100"
"1100","100","90","3","3","30","50","70","50","50","2000","100","111","100","94.0644255458488","100","1368","100"
"1101","40","10","3","3","30","50","70","50","50","2000","36.084840382513356","68","100","66.66666666666667","61.261261261261254","1239","100"
"1102","55","10","3","3","30","50","70","50","50","2000","56.68025671276346","81","100","73.23232308013753","75.70093457943925","1544","100"
"1105","100","10","3","3","30","50","70","50","50","2000","100","135","100","66.66666666666667","100","1119","100"
"1107","55","30","3","3","30","50","70","50","50","2000","57.072730054648275","86","100","66.66666666666667","71.07438016528926","1061","100"
"1103","70","10","3","3","30","50","70","50","50","2000","73.76590511936958","113","100","66.36118280312765","83.7037037037037","809","100"
"1106","40","30","3","3","30","50","70","50","50","2000","48.32530957277072","71","100","83.33333333333333","62.83185840707964","1737","100"
"1104","85","10","3","3","30","50","70","50","50","2000","87.95392593037134","116","100","73.92017567239735","93.54838709677419","830","100"
"1108","70","30","3","3","30","50","70","50","50","2000","72.90965538604193","109","100","69.89247311827955","85.15625","936","100"
"1109","85","30","3","3","30","50","70","50","50","2000","91.05571613760206","104","100","56.01092896174864","88.13559322033898","969","100"
"1111","40","50","3","3","30","50","70","50","50","2000","50.23842598417321","91","100","68.99636697112224","66.91176470588235","1064","100"
"1110","100","30","3","3","30","50","70","50","50","2000","100","114","100","87.08510548523206","100","962","100"
"1113","70","50","3","3","30","50","70","50","50","2000","82.13327790050639","104","100","50","81.88976377952756","1163","100"
"1112","55","50","3","3","30","50","70","50","50","2000","65.45803447984274","70","100","100","64.81481481481481","1168","100"
"1114","85","50","3","3","30","50","70","50","50","2000","99.84999999999998","85","100","66.66666666666667","89.47368421052632","1159","100"
"1115","100","50","3","3","30","50","70","50","50","2000","100","125","83.33333333333334","61.40350877192983","100","741","100"
"1116","40","70","3","3","30","50","70","50","50","2000","44.19677436769846","95","100","90.84255348076162","70.8955223880597","890","100"
"1118","70","70","3","3","30","50","70","50","50","2000","88.61379354209868","94","100","83.33333333333333","87.03703703703704","932","100"
"1119","85","70","3","3","30","50","70","50","50","2000","98.16120155101301","99","100","50","90","1266","100"
"1120","100","70","3","3","30","50","70","50","50","2000","100","117","100","66.66666666666667","100","1121","100"
"1117","55","70","3","3","30","50","70","50","50","2000","65.85071927151516","87","100","50","78.37837837837837","1014","100"
"1124","85","90","3","3","30","50","70","50","50","2000","94.33498957348854","122","100","83.33333333333333","93.84615384615384","887","100"
"1123","70","90","3","3","30","50","70","50","50","2000","89.69614893015402","100","100","66.66666666666667","80","1445","100"
"1121","40","90","3","3","30","50","70","50","50","2000","91.90908094296317","72","100","100","63.716814159292035","1063","100"
"1122","55","90","3","3","30","50","70","50","50","2000","93.52604256279325","79","100","100","72.47706422018348","1218","100"
"1125","100","90","3","3","30","50","70","50","50","2000","100","123","100","66.66666666666667","100","1175","100"
"1126","40","10","3","3","30","50","70","50","50","2000","38.39432160421631","81","100","82.07885304659499","66.39344262295081","828","100"
"1127","55","10","3","3","30","50","70","50","50","2000","52.888441434990646","84","100","63.614894982492295","75","878","100"
"1129","85","10","3","3","30","50","70","50","50","2000","91.11060637576918","88","100","83.33333333333333","83.80952380952381","929","100"
"1128","70","10","3","3","30","50","70","50","50","2000","68.11880347158989","90","100","100","78.94736842105263","1114","100"
"1130","100","10","3","3","30","50","70","50","50","2000","100","121","100","83.33333333333333","100","1045","100"
"1131","40","30","3","3","30","50","70","50","50","2000","43.7552833017999","77","100","50","66.37931034482759","1456","100"
"1132","55","30","3","3","30","50","70","50","50","2000","66.3290568098064","95","100","65.16381751958384","84.070796460177","885","100"
"1133","70","30","3","3","30","50","70","50","50","2000","79.05048781994078","107","100","56.51630802761997","84.25196850393701","1168","100"
"1134","85","30","3","3","30","50","70","50","50","2000","93.05846120164972","106","100","71.91780821917808","93.80530973451327","1383","100"
"1136","40","50","3","3","30","50","70","50","50","2000","52.188634960368084","78","100","98.5602476368549","70.27027027027027","1072","100"
"1135","100","30","3","3","30","50","70","50","50","2000","100","128","100","66.66666666666667","100","1461","100"
"1137","55","50","3","3","30","50","70","50","50","2000","65.14202597212214","93","100","66.66666666666667","81.57894736842105","1353","100"
"1138","70","50","3","3","30","50","70","50","50","2000","93.5823766340847","87","100","66.66666666666667","82.0754716981132","881","100"
"1140","100","50","3","3","30","50","70","50","50","2000","100","138","100","82.81786941580755","100","385","100"
"1139","85","50","3","3","30","50","70","50","50","2000","96.19888449773846","106","100","83.33333333333333","88.33333333333333","738","100"
"1141","40","70","3","3","30","50","70","50","50","2000","62.3679464602869","82","100","66.66666666666667","65.60000000000001","1372","100"
"1142","55","70","3","3","30","50","70","50","50","2000","78.29841401637468","76","100","83.33333333333333","74.50980392156863","1073","100"
"1143","70","70","3","3","30","50","70","50","50","2000","88.20706758598472","106","100","54.98794981060606","88.33333333333333","940","100"
"1144","85","70","3","3","30","50","70","50","50","2000","91.02087483042271","103","100","83.33333333333333","91.1504424778761","1279","100"
"1145","100","70","3","3","30","50","70","50","50","2000","100","110","100","83.33333333333333","100","1154","100"
"1147","55","90","3","3","30","50","70","50","50","2000","86.52936123450735","90","100","73.78223495701961","75.63025210084034","992","100"
"1146","40","90","3","3","30","50","70","50","50","2000","57.282896335702276","88","100","67.53554502369668","69.84126984126983","1100","100"
"1148","70","90","3","3","30","50","70","50","50","2000","83.63075625896239","100","100","70.70707070686372","82.64462809917356","989","100"
"1149","85","90","3","3","30","50","70","50","50","2000","90.75340152511075","121","100","70.80200501253132","90.97744360902256","665","100"
"1151","40","10","3","3","30","50","70","50","50","2000","40.69720895129105","63","100","66.66666666666667","63.63636363636363","1558","100"
"1150","100","90","3","3","30","50","70","50","50","2000","100","118","100","62.74558774558775","100","1407","100"
"1154","85","10","3","3","30","50","70","50","50","2000","89.75221003864407","103","100","66.66666666666667","91.1504424778761","1013","100"
"1152","55","10","3","3","30","50","70","50","50","2000","55.29696037873719","95","100","83.33333333333333","77.8688524590164","1054","100"
"1153","70","10","3","3","30","50","70","50","50","2000","73.03776121485004","76","100","83.33333333333333","86.36363636363636","1341","100"
"1156","40","30","3","3","30","50","70","50","50","2000","41.42507853944167","97","100","58.09805605967606","70.28985507246377","545","100"
"1157","55","30","3","3","30","50","70","50","50","2000","60.438973149120756","95","100","72.86774296806202","74.80314960629921","1003","100"
"1155","100","10","3","3","30","50","70","50","50","2000","100","118","66.66666666666666","78.82552230378317","100","1016","100"
"1158","70","30","3","3","30","50","70","50","50","2000","76.68182366402318","89","100","74.15059716865807","74.78991596638656","1074","100"
"1160","100","30","3","3","30","50","70","50","50","2000","100","124","100","54.50121654501216","100","696","100"
"1159","85","30","3","3","30","50","70","50","50","2000","96.41388574742116","126","66.66666666666666","66.66666666666667","91.97080291970804","708","66.66666666666666"
"1162","55","50","3","3","30","50","70","50","50","2000","69.60641111573646","82","100","83.33333333333333","70.08547008547008","1568","100"
"1163","70","50","3","3","30","50","70","50","50","2000","84.95740713889238","83","100","55.4433221099888","83.83838383838383","1609","100"
"1161","40","50","3","3","30","50","70","50","50","2000","50.12162473960342","73","100","66.66666666666667","61.86440677966102","748","100"
"1165","100","50","3","3","30","50","70","50","50","2000","100","98","100","66.66666666666667","100","909","100"
"1166","40","70","3","3","30","50","70","50","50","2000","50.35041735921032","73","100","83.33333333333333","61.86440677966102","634","100"
"1167","55","70","3","3","30","50","70","50","50","2000","76.2210175741381","76","100","83.33333333333333","74.50980392156863","1489","100"
"1164","85","50","3","3","30","50","70","50","50","2000","98.25030953417661","109","100","51.09034267912773","95.6140350877193","1170","100"
"1168","70","70","3","3","30","50","70","50","50","2000","93.5477027698966","67","100","100","65.68627450980392","1123","100"
"1169","85","70","3","3","30","50","70","50","50","2000","95.87131439884409","106","100","90.10880316543933","91.37931034482759","988","100"
"1170","100","70","3","3","30","50","70","50","50","2000","100","117","100","83.33333333333333","100","1417","100"
"1171","40","90","3","3","30","50","70","50","50","2000","56.14286454287193","62","100","83.33333333333333","56.88073394495413","1564","100"
"1172","55","90","3","3","30","50","70","50","50","2000","69.23442433710292","81","100","83.33333333333333","72.32142857142857","977","100"
"1173","70","90","3","3","30","50","70","50","50","2000","93.29573104017078","110","100","84.84848484848486","85.27131782945736","882","100"
"1175","100","90","3","3","30","50","70","50","50","2000","100","108","100","100","100","1452","100"
"1174","85","90","3","3","30","50","70","50","50","2000","89.79379921408133","97","83.33333333333334","83.33333333333333","85.08771929824562","984","100"
"1176","40","10","3","3","30","50","70","50","50","2000","36.28481357867866","69","83.33333333333334","83.33333333333333","65.71428571428571","1139","100"
"1178","70","10","3","3","30","50","70","50","50","2000","73.61703933971233","92","83.33333333333334","68.96551724137932","82.14285714285714","1083","100"
"1177","55","10","3","3","30","50","70","50","50","2000","56.89972263659369","71","100","83.33333333333333","68.93203883495146","1414","100"
"1180","100","10","3","3","30","50","70","50","50","2000","100","136","83.33333333333334","61.34590349975301","100","820","100"
"1179","85","10","3","3","30","50","70","50","50","2000","90.72612052548061","119","100","66.66666666666667","92.96875","1067","100"
"1181","40","30","3","3","30","50","70","50","50","2000","62.76013737049004","71","100","83.33333333333333","66.35514018691589","1414","100"
"1182","55","30","3","3","30","50","70","50","50","2000","65.13000292495748","78","100","90.19607743595928","74.28571428571429","944","100"
"1183","70","30","3","3","30","50","70","50","50","2000","70.9941210413733","101","100","83.33333333333333","83.47107438016529","1108","100"
"1184","85","30","3","3","30","50","70","50","50","2000","90.87845337890684","96","100","100","87.27272727272727","1167","100"
"1185","100","30","3","3","30","50","70","50","50","2000","100","127","100","54.80427046263346","100","930","100"
"1186","40","50","3","3","30","50","70","50","50","2000","53.14466582035815","73","100","89.77444222968523","58.87096774193549","1345","100"
"1187","55","50","3","3","30","50","70","50","50","2000","65.91109708857216","74","100","83.33333333333333","66.07142857142857","1052","100"
"1188","70","50","3","3","30","50","70","50","50","2000","79.92483686906458","96","100","66.91297208538589","82.05128205128204","570","100"
"1189","85","50","3","3","30","50","70","50","50","2000","94.97076643940177","102","100","50","91.8918918918919","1180","100"
"1190","100","50","3","3","30","50","70","50","50","2000","100","128","100","66.66666666666667","100","1022","100"
"1192","55","70","3","3","30","50","70","50","50","2000","65.7949049895572","103","83.33333333333334","64.16713943507438","77.44360902255639","733","66.66666666666666"
"1193","70","70","3","3","30","50","70","50","50","2000","85.04494031287201","95","100","72.29580883773764","84.070796460177","674","100"
"1191","40","70","3","3","30","50","70","50","50","2000","54.53037874789958","84","100","79.74537037037037","66.66666666666666","590","100"
"1194","85","70","3","3","30","50","70","50","50","2000","91.20193888869242","120","100","44.144144144142814","91.6030534351145","843","100"
"1195","100","70","3","3","30","50","70","50","50","2000","100","124","100","83.33333333333333","100","947","100"
"1197","55","90","3","3","30","50","70","50","50","2000","63.03061005431357","98","83.33333333333334","59.258100397694996","71.01449275362319","655","100"
"1198","70","90","3","3","30","50","70","50","50","2000","85.16752991107631","92","100","71.77606935591258","83.63636363636363","947","100"
"1196","40","90","3","3","30","50","70","50","50","2000","70.62873011637619","99","100","66.66666666666667","74.43609022556392","615","100"
"1199","85","90","3","3","30","50","70","50","50","2000","95.63798771772342","110","100","87.78998778998779","90.1639344262295","1005","100"
"1200","100","90","3","3","30","50","70","50","50","2000","100","132","100","70.94179483695497","100","534","100"
"1202","55","10","3","3","30","50","70","50","50","2000","57.130740486069364","88","100","57.27857536408445","75.86206896551724","1379","100"
"1201","40","10","3","3","30","50","70","50","50","2000","38.85954520742726","107","100","48.74551853597387","74.82517482517483","892","100"
"1204","85","10","3","3","30","50","70","50","50","2000","86.18977878635782","112","100","66.66666666666667","93.33333333333333","923","100"
"1205","100","10","3","3","30","50","70","50","50","2000","100","132","100","53.21848290598291","100","624","100"
"1203","70","10","3","3","30","50","70","50","50","2000","73.82399364934547","93","100","66.66666666666667","83.78378378378379","1039","100"
"1207","55","30","3","3","30","50","70","50","50","2000","55.8962521893088","90","100","100","73.77049180327869","1091","100"
"1206","40","30","3","3","30","50","70","50","50","2000","52.41225209347875","60","50","66.66666666666667","57.14285714285714","1288","100"
"1208","70","30","3","3","30","50","70","50","50","2000","76.53863828316076","99","66.66666666666666","66.66666666666667","80.48780487804879","1134","100"
"1210","100","30","3","3","30","50","70","50","50","2000","100","125","100","83.33333333333333","100","1029","100"
"1209","85","30","3","3","30","50","70","50","50","2000","93.67319843641542","111","83.33333333333334","78.32517912440365","92.5","768","66.66666666666666"
"1211","40","50","3","3","30","50","70","50","50","2000","48.944454617624466","85","100","83.33333333333333","64.39393939393939","988","100"
"1212","55","50","3","3","30","50","70","50","50","2000","57.829553698619314","105","100","78.80187777359971","71.42857142857143","389","100"
"1213","70","50","3","3","30","50","70","50","50","2000","82.12401536960036","106","100","100","85.48387096774194","1141","100"
"1215","100","50","3","3","30","50","70","50","50","2000","100","120","100","68.58407079646018","100","759","100"
"1216","40","70","3","3","30","50","70","50","50","2000","66.35407669767679","77","100","72.64957265138835","71.29629629629629","1322","100"
"1214","85","50","3","3","30","50","70","50","50","2000","95.69941728228666","103","100","85.18518518518516","90.35087719298247","1143","100"
"1217","55","70","3","3","30","50","70","50","50","2000","93.64843421374928","75","66.66666666666666","50","68.80733944954129","1629","100"
"1219","85","70","3","3","30","50","70","50","50","2000","91.12743045738154","122","100","71.29963898916968","93.12977099236642","687","100"
"1218","70","70","3","3","30","50","70","50","50","2000","94.15897000000001","88","66.66666666666666","83.33333333333333","83.01886792452831","1136","100"
"1220","100","70","3","3","30","50","70","50","50","2000","100","102","83.33333333333334","66.66666666666667","100","1131","100"
"1221","40","90","3","3","30","50","70","50","50","2000","64.80886511317003","92","100","68.96551724137932","75.40983606557377","1312","100"
"1223","70","90","3","3","30","50","70","50","50","2000","86.81570774196081","106","100","66.04334174377334","84.8","1094","100"
"1224","85","90","3","3","30","50","70","50","50","2000","92.66566832473417","105","100","50","92.10526315789474","767","100"
"1222","55","90","3","3","30","50","70","50","50","2000","84.04682497574781","86","100","50","74.13793103448276","1216","100"
"1225","100","90","3","3","30","50","70","50","50","2000","100","138","100","55.96347952224363","100","871","100"
"1226","40","10","3","3","30","50","70","50","50","2000","37.68367923685137","74","100","50","59.67741935483871","1207","100"
"1227","55","10","3","3","30","50","70","50","50","2000","52.10098479752481","95","100","83.33333333333333","77.8688524590164","1079","100"
"1229","85","10","3","3","30","50","70","50","50","2000","88.93563620065162","92","100","100","85.98130841121495","840","100"
"1228","70","10","3","3","30","50","70","50","50","2000","72.08476441005634","89","100","88.91314338235293","81.65137614678899","879","100"
"1230","100","10","3","3","30","50","70","50","50","2000","100","109","100","50","100","1149","100"
"1231","40","30","3","3","30","50","70","50","50","2000","45.122797870034105","80","100","72.69502499782438","67.79661016949152","1010","100"
"1232","55","30","3","3","30","50","70","50","50","2000","53.700758806115154","88","100","87.42138364779873","73.33333333333333","939","100"
"1233","70","30","3","3","30","50","70","50","50","2000","91.19652641665807","97","100","83.33333333333333","86.60714285714286","1128","100"
